"kudos","id","title","keyword","romanticCategory","rating","contentWarning","words","packaged","published"
374,8785378,"Wilting flowers and frozen hearts","Omega Taehyung","M/M","Teen And Up Audiences","Graphic Depictions Of Violence",3721,2022-10-02T00:52:42,2016-12-08
374,8785378,"Wilting flowers and frozen hearts","Jimin & Taehyung Are Best Friends","M/M","Teen And Up Audiences","Graphic Depictions Of Violence",3721,2022-08-21T18:01:49,2016-12-08
374,8785378,"Wilting flowers and frozen hearts","Jimin & Taehyung Are Best Friends","M/M","Teen And Up Audiences","Graphic Depictions Of Violence",3721,2022-10-02T00:52:42,2016-12-08
374,8785378,"Wilting flowers and frozen hearts","more characters later - Freeform","M/M","Teen And Up Audiences","Graphic Depictions Of Violence",3721,2022-08-21T18:01:49,2016-12-08
374,8785378,"Wilting flowers and frozen hearts","more characters later - Freeform","M/M","Teen And Up Audiences","Graphic Depictions Of Violence",3721,2022-10-02T00:52:42,2016-12-08
5837,7958737,"The Curve of Your Clavicle","Autonomous sensory meridian response","M/M","Teen And Up Audiences","No Archive Warnings Apply",6264,2021-12-21T09:47:31,2016-09-05
5837,7958737,"The Curve of Your Clavicle","Online Relationship","M/M","Teen And Up Audiences","No Archive Warnings Apply",6264,2021-12-21T09:47:31,2016-09-05
5837,7958737,"The Curve of Your Clavicle","Omega Verse","M/M","Teen And Up Audiences","No Archive Warnings Apply",6264,2021-12-21T09:47:31,2016-09-05
5837,7958737,"The Curve of Your Clavicle","Alpha/Beta/Omega Dynamics","M/M","Teen And Up Audiences","No Archive Warnings Apply",6264,2021-12-21T09:47:31,2016-09-05
5837,7958737,"The Curve of Your Clavicle","Alternate Universe - Office","M/M","Teen And Up Audiences","No Archive Warnings Apply",6264,2021-12-21T09:47:31,2016-09-05
5837,7958737,"The Curve of Your Clavicle","Alpha Derek","M/M","Teen And Up Audiences","No Archive Warnings Apply",6264,2021-12-21T09:47:31,2016-09-05
5837,7958737,"The Curve of Your Clavicle","Loneliness","M/M","Teen And Up Audiences","No Archive Warnings Apply",6264,2021-12-21T09:47:31,2016-09-05
5837,7958737,"The Curve of Your Clavicle","Lonely Derek","M/M","Teen And Up Audiences","No Archive Warnings Apply",6264,2021-12-21T09:47:31,2016-09-05
5837,7958737,"The Curve of Your Clavicle","Thunderstorms","M/M","Teen And Up Audiences","No Archive Warnings Apply",6264,2021-12-21T09:47:31,2016-09-05
5837,7958737,"The Curve of Your Clavicle","Puppies","M/M","Teen And Up Audiences","No Archive Warnings Apply",6264,2021-12-21T09:47:31,2016-09-05
5837,7958737,"The Curve of Your Clavicle","YouTube","M/M","Teen And Up Audiences","No Archive Warnings Apply",6264,2021-12-21T09:47:31,2016-09-05
5837,7958737,"The Curve of Your Clavicle","Omega Stiles Stilinski","M/M","Teen And Up Audiences","No Archive Warnings Apply",6264,2021-12-21T09:47:31,2016-09-05
5837,7958737,"The Curve of Your Clavicle","Rivalry","M/M","Teen And Up Audiences","No Archive Warnings Apply",6264,2021-12-21T09:47:31,2016-09-05
5837,7958737,"The Curve of Your Clavicle","Enemies to Lovers","M/M","Teen And Up Audiences","No Archive Warnings Apply",6264,2021-12-21T09:47:31,2016-09-05
32,41533701,"Taste OF You","Major Character Injury","M/M","Teen And Up Audiences","Major Character Death",1000,2022-09-25T08:51:33,2022-09-06
32,41533701,"Taste OF You","Arranged Marriage","M/M","Teen And Up Audiences","Major Character Death",1000,2022-09-25T08:51:33,2022-09-06
32,41533701,"Taste OF You","Forbidden Love","M/M","Teen And Up Audiences","Major Character Death",1000,2022-09-25T08:51:33,2022-09-06
32,41533701,"Taste OF You","Alpha Todoroki Shouto","M/M","Teen And Up Audiences","Major Character Death",1000,2022-09-25T08:51:33,2022-09-06
32,41533701,"Taste OF You","Enemies to Lovers","M/M","Teen And Up Audiences","Major Character Death",1000,2022-09-25T08:51:33,2022-09-06
32,41533701,"Taste OF You","Alpha/Beta/Omega Dynamics","M/M","Teen And Up Audiences","Major Character Death",1000,2022-09-25T08:51:33,2022-09-06
32,41533701,"Taste OF You","Hate to Love","M/M","Teen And Up Audiences","Major Character Death",1000,2022-09-25T08:51:33,2022-09-06
32,41533701,"Taste OF You","Katsuki went to war","M/M","Teen And Up Audiences","Major Character Death",1000,2022-09-25T08:51:33,2022-09-06
32,41533701,"Taste OF You","Rough Sex","M/M","Teen And Up Audiences","Major Character Death",1000,2022-09-25T08:51:33,2022-09-06
32,41533701,"Taste OF You","Cheating","M/M","Teen And Up Audiences","Major Character Death",1000,2022-09-25T08:51:33,2022-09-06
32,41533701,"Taste OF You","Alpha Bakugou Katsuki","M/M","Teen And Up Audiences","Major Character Death",1000,2022-09-25T08:51:33,2022-09-06
32,41533701,"Taste OF You","Anal Sex","M/M","Teen And Up Audiences","Major Character Death",1000,2022-09-25T08:51:33,2022-09-06
32,41533701,"Taste OF You","Forced Pregnancy","M/M","Teen And Up Audiences","Major Character Death",1000,2022-09-25T08:51:33,2022-09-06
32,41533701,"Taste OF You","Omega Midoriya Izuku","M/M","Teen And Up Audiences","Major Character Death",1000,2022-09-25T08:51:33,2022-09-06
32,41533701,"Taste OF You","Sad","M/M","Teen And Up Audiences","Major Character Death",1000,2022-09-25T08:51:33,2022-09-06
32,41533701,"Taste OF You","Katsuki went to war","M/M","Teen And Up Audiences","Graphic Depictions Of Violence",1000,2022-09-25T08:51:33,2022-09-06
32,41533701,"Taste OF You","Major Character Injury","M/M","Teen And Up Audiences","Graphic Depictions Of Violence",1000,2022-09-25T08:51:33,2022-09-06
32,41533701,"Taste OF You","Forbidden Love","M/M","Teen And Up Audiences","Graphic Depictions Of Violence",1000,2022-09-25T08:51:33,2022-09-06
32,41533701,"Taste OF You","Arranged Marriage","M/M","Teen And Up Audiences","Graphic Depictions Of Violence",1000,2022-09-25T08:51:33,2022-09-06
32,41533701,"Taste OF You","Alpha/Beta/Omega Dynamics","M/M","Teen And Up Audiences","Graphic Depictions Of Violence",1000,2022-09-25T08:51:33,2022-09-06
32,41533701,"Taste OF You","Hate to Love","M/M","Teen And Up Audiences","Graphic Depictions Of Violence",1000,2022-09-25T08:51:33,2022-09-06
32,41533701,"Taste OF You","Alpha Todoroki Shouto","M/M","Teen And Up Audiences","Graphic Depictions Of Violence",1000,2022-09-25T08:51:33,2022-09-06
32,41533701,"Taste OF You","Enemies to Lovers","M/M","Teen And Up Audiences","Graphic Depictions Of Violence",1000,2022-09-25T08:51:33,2022-09-06
32,41533701,"Taste OF You","Anal Sex","M/M","Teen And Up Audiences","Graphic Depictions Of Violence",1000,2022-09-25T08:51:33,2022-09-06
32,41533701,"Taste OF You","Rough Sex","M/M","Teen And Up Audiences","Graphic Depictions Of Violence",1000,2022-09-25T08:51:33,2022-09-06
32,41533701,"Taste OF You","Alpha Bakugou Katsuki","M/M","Teen And Up Audiences","Graphic Depictions Of Violence",1000,2022-09-25T08:51:33,2022-09-06
32,41533701,"Taste OF You","Cheating","M/M","Teen And Up Audiences","Graphic Depictions Of Violence",1000,2022-09-25T08:51:33,2022-09-06
32,41533701,"Taste OF You","Omega Midoriya Izuku","M/M","Teen And Up Audiences","Graphic Depictions Of Violence",1000,2022-09-25T08:51:33,2022-09-06
32,41533701,"Taste OF You","Sad","M/M","Teen And Up Audiences","Graphic Depictions Of Violence",1000,2022-09-25T08:51:33,2022-09-06
32,41533701,"Taste OF You","Forced Pregnancy","M/M","Teen And Up Audiences","Graphic Depictions Of Violence",1000,2022-09-25T08:51:33,2022-09-06
11,41450832,"forbidden taste","Non-Traditional Alpha/Beta/Omega Dynamics","M/M","Explicit","Creator Chose Not To Use Archive Warnings",2476,2022-09-25T14:44:26,2022-09-02
11,41450832,"forbidden taste","Werewolves","M/M","Explicit","Creator Chose Not To Use Archive Warnings",2476,2022-09-25T14:44:26,2022-09-02
11,41450832,"forbidden taste","Vampires","M/M","Explicit","Creator Chose Not To Use Archive Warnings",2476,2022-09-25T14:44:26,2022-09-02
11,41450832,"forbidden taste","Rich Kim Taehyung | V","M/M","Explicit","Creator Chose Not To Use Archive Warnings",2476,2022-09-25T14:44:26,2022-09-02
11,41450832,"forbidden taste","Alpha/Beta/Omega Dynamics","M/M","Explicit","Creator Chose Not To Use Archive Warnings",2476,2022-09-25T14:44:26,2022-09-02
11,41450832,"forbidden taste","Enemies to Lovers","M/M","Explicit","Creator Chose Not To Use Archive Warnings",2476,2022-09-25T14:44:26,2022-09-02
614,27576769,"you'll wait for me only","Childhood Friends","M/M","Teen And Up Audiences","No Archive Warnings Apply",9106,2022-04-20T10:14:49,2020-12-08
614,27576769,"you'll wait for me only","Alpha Harry","M/M","Teen And Up Audiences","No Archive Warnings Apply",9106,2022-04-20T10:14:49,2020-12-08
614,27576769,"you'll wait for me only","Lawyer Harry Styles","M/M","Teen And Up Audiences","No Archive Warnings Apply",9106,2022-04-20T10:14:49,2020-12-08
614,27576769,"you'll wait for me only","Scenting","M/M","Teen And Up Audiences","No Archive Warnings Apply",9106,2022-04-20T10:14:49,2020-12-08
614,27576769,"you'll wait for me only","uhhh","M/M","Teen And Up Audiences","No Archive Warnings Apply",9106,2022-04-20T10:14:49,2020-12-08
614,27576769,"you'll wait for me only","Lawyer Louis Tomlinson","M/M","Teen And Up Audiences","No Archive Warnings Apply",9106,2022-04-20T10:14:49,2020-12-08
614,27576769,"you'll wait for me only","if you’re here for the law stuff","M/M","Teen And Up Audiences","No Archive Warnings Apply",9106,2022-04-20T10:14:49,2020-12-08
614,27576769,"you'll wait for me only","i forgot that help","M/M","Teen And Up Audiences","No Archive Warnings Apply",9106,2022-04-20T10:14:49,2020-12-08
614,27576769,"you'll wait for me only","Enemies to Lovers","M/M","Teen And Up Audiences","No Archive Warnings Apply",9106,2022-04-20T10:14:49,2020-12-08
614,27576769,"you'll wait for me only","press back","M/M","Teen And Up Audiences","No Archive Warnings Apply",9106,2022-04-20T10:14:49,2020-12-08
614,27576769,"you'll wait for me only","Scent Marking","M/M","Teen And Up Audiences","No Archive Warnings Apply",9106,2022-04-20T10:14:49,2020-12-08
614,27576769,"you'll wait for me only","Bonding","M/M","Teen And Up Audiences","No Archive Warnings Apply",9106,2022-04-20T10:14:49,2020-12-08
614,27576769,"you'll wait for me only","Alpha/Beta/Omega Dynamics","M/M","Teen And Up Audiences","No Archive Warnings Apply",9106,2022-04-20T10:14:49,2020-12-08
614,27576769,"you'll wait for me only","Omega Louis","M/M","Teen And Up Audiences","No Archive Warnings Apply",9106,2022-04-20T10:14:49,2020-12-08
614,27576769,"you'll wait for me only","Bottom Louis","M/M","Teen And Up Audiences","No Archive Warnings Apply",9106,2022-04-20T10:14:49,2020-12-08
614,27576769,"you'll wait for me only","Accidental Bonding","M/M","Teen And Up Audiences","No Archive Warnings Apply",9106,2022-04-20T10:14:49,2020-12-08
614,27576769,"you'll wait for me only","Mating Cycles/In Heat","M/M","Teen And Up Audiences","No Archive Warnings Apply",9106,2022-04-20T10:14:49,2020-12-08
614,27576769,"you'll wait for me only","Anyways","M/M","Teen And Up Audiences","No Archive Warnings Apply",9106,2022-04-20T10:14:49,2020-12-08
614,27576769,"you'll wait for me only","Bottom Louis Fic Fest 2020 (One Direction)","M/M","Teen And Up Audiences","No Archive Warnings Apply",9106,2022-04-20T10:14:49,2020-12-08
614,27576769,"you'll wait for me only","Top Harry","M/M","Teen And Up Audiences","No Archive Warnings Apply",9106,2022-04-20T10:14:49,2020-12-08
147,28817670,"Awakening of the Titans","Corpses","F/M","Mature","Graphic Depictions Of Violence",43463,"2022-09-08T15:48:11","2021-01-17"
147,28817670,"Awakening of the Titans","Corpses","Gen","Mature","Graphic Depictions Of Violence",43463,"2022-09-08T15:48:11","2021-01-17"
147,28817670,"Awakening of the Titans","Corpses","M/M","Mature","Graphic Depictions Of Violence",43463,"2022-09-08T15:48:11","2021-01-17"
147,28817670,"Awakening of the Titans","Corpses","Other","Mature","Graphic Depictions Of Violence",43463,"2022-09-08T15:48:11","2021-01-17"
147,28817670,"Awakening of the Titans","eco terrorism","F/M","Mature","Graphic Depictions Of Violence",43463,"2022-09-08T15:48:11","2021-01-17"
147,28817670,"Awakening of the Titans","eco terrorism","Gen","Mature","Graphic Depictions Of Violence",43463,"2022-09-08T15:48:11","2021-01-17"
147,28817670,"Awakening of the Titans","eco terrorism","M/M","Mature","Graphic Depictions Of Violence",43463,"2022-09-08T15:48:11","2021-01-17"
147,28817670,"Awakening of the Titans","eco terrorism","Other","Mature","Graphic Depictions Of Violence",43463,"2022-09-08T15:48:11","2021-01-17"
147,28817670,"Awakening of the Titans","Misunderstandings","F/M","Mature","Graphic Depictions Of Violence",43463,"2022-09-08T15:48:11","2021-01-17"
147,28817670,"Awakening of the Titans","Misunderstandings","Gen","Mature","Graphic Depictions Of Violence",43463,"2022-09-08T15:48:11","2021-01-17"
147,28817670,"Awakening of the Titans","Misunderstandings","M/M","Mature","Graphic Depictions Of Violence",43463,"2022-09-08T15:48:11","2021-01-17"
147,28817670,"Awakening of the Titans","Misunderstandings","Other","Mature","Graphic Depictions Of Violence",43463,"2022-09-08T15:48:11","2021-01-17"
147,28817670,"Awakening of the Titans","Dancing","F/M","Mature","Graphic Depictions Of Violence",43463,"2022-09-08T15:48:11","2021-01-17"
147,28817670,"Awakening of the Titans","Dancing","Gen","Mature","Graphic Depictions Of Violence",43463,"2022-09-08T15:48:11","2021-01-17"
147,28817670,"Awakening of the Titans","Dancing","M/M","Mature","Graphic Depictions Of Violence",43463,"2022-09-08T15:48:11","2021-01-17"
147,28817670,"Awakening of the Titans","Dancing","Other","Mature","Graphic Depictions Of Violence",43463,"2022-09-08T15:48:11","2021-01-17"
147,28817670,"Awakening of the Titans","Cross-Posted on Tumblr","F/M","Mature","Graphic Depictions Of Violence",43463,"2022-09-08T15:48:11","2021-01-17"
147,28817670,"Awakening of the Titans","Cross-Posted on Tumblr","Gen","Mature","Graphic Depictions Of Violence",43463,"2022-09-08T15:48:11","2021-01-17"
147,28817670,"Awakening of the Titans","Cross-Posted on Tumblr","M/M","Mature","Graphic Depictions Of Violence",43463,"2022-09-08T15:48:11","2021-01-17"
147,28817670,"Awakening of the Titans","Cross-Posted on Tumblr","Other","Mature","Graphic Depictions Of Violence",43463,"2022-09-08T15:48:11","2021-01-17"
147,28817670,"Awakening of the Titans","Aliens","F/M","Mature","Graphic Depictions Of Violence",43463,"2022-09-08T15:48:11","2021-01-17"
147,28817670,"Awakening of the Titans","Aliens","Gen","Mature","Graphic Depictions Of Violence",43463,"2022-09-08T15:48:11","2021-01-17"
147,28817670,"Awakening of the Titans","Aliens","M/M","Mature","Graphic Depictions Of Violence",43463,"2022-09-08T15:48:11","2021-01-17"
147,28817670,"Awakening of the Titans","Aliens","Other","Mature","Graphic Depictions Of Violence",43463,"2022-09-08T15:48:11","2021-01-17"
147,28817670,"Awakening of the Titans","Blackmail","F/M","Mature","Graphic Depictions Of Violence",43463,"2022-09-08T15:48:11","2021-01-17"
147,28817670,"Awakening of the Titans","Blackmail","Gen","Mature","Graphic Depictions Of Violence",43463,"2022-09-08T15:48:11","2021-01-17"
147,28817670,"Awakening of the Titans","Blackmail","M/M","Mature","Graphic Depictions Of Violence",43463,"2022-09-08T15:48:11","2021-01-17"
147,28817670,"Awakening of the Titans","Blackmail","Other","Mature","Graphic Depictions Of Violence",43463,"2022-09-08T15:48:11","2021-01-17"
147,28817670,"Awakening of the Titans","Married Characters","F/M","Mature","Graphic Depictions Of Violence",43463,"2022-09-08T15:48:11","2021-01-17"
147,28817670,"Awakening of the Titans","Married Characters","Gen","Mature","Graphic Depictions Of Violence",43463,"2022-09-08T15:48:11","2021-01-17"
147,28817670,"Awakening of the Titans","Married Characters","M/M","Mature","Graphic Depictions Of Violence",43463,"2022-09-08T15:48:11","2021-01-17"
147,28817670,"Awakening of the Titans","Married Characters","Other","Mature","Graphic Depictions Of Violence",43463,"2022-09-08T15:48:11","2021-01-17"
147,28817670,"Awakening of the Titans","Old Gods","F/M","Mature","Graphic Depictions Of Violence",43463,"2022-09-08T15:48:11","2021-01-17"
147,28817670,"Awakening of the Titans","Old Gods","Gen","Mature","Graphic Depictions Of Violence",43463,"2022-09-08T15:48:11","2021-01-17"
147,28817670,"Awakening of the Titans","Old Gods","M/M","Mature","Graphic Depictions Of Violence",43463,"2022-09-08T15:48:11","2021-01-17"
147,28817670,"Awakening of the Titans","Old Gods","Other","Mature","Graphic Depictions Of Violence",43463,"2022-09-08T15:48:11","2021-01-17"
147,28817670,"Awakening of the Titans","Friendship","F/M","Mature","Graphic Depictions Of Violence",43463,"2022-09-08T15:48:11","2021-01-17"
147,28817670,"Awakening of the Titans","Friendship","Gen","Mature","Graphic Depictions Of Violence",43463,"2022-09-08T15:48:11","2021-01-17"
147,28817670,"Awakening of the Titans","Friendship","M/M","Mature","Graphic Depictions Of Violence",43463,"2022-09-08T15:48:11","2021-01-17"
147,28817670,"Awakening of the Titans","Friendship","Other","Mature","Graphic Depictions Of Violence",43463,"2022-09-08T15:48:11","2021-01-17"
147,28817670,"Awakening of the Titans","gratitious spanish","F/M","Mature","Graphic Depictions Of Violence",43463,"2022-09-08T15:48:11","2021-01-17"
147,28817670,"Awakening of the Titans","gratitious spanish","Gen","Mature","Graphic Depictions Of Violence",43463,"2022-09-08T15:48:11","2021-01-17"
147,28817670,"Awakening of the Titans","gratitious spanish","M/M","Mature","Graphic Depictions Of Violence",43463,"2022-09-08T15:48:11","2021-01-17"
147,28817670,"Awakening of the Titans","gratitious spanish","Other","Mature","Graphic Depictions Of Violence",43463,"2022-09-08T15:48:11","2021-01-17"
147,28817670,"Awakening of the Titans","Swearing","F/M","Mature","Graphic Depictions Of Violence",43463,"2022-09-08T15:48:11","2021-01-17"
