id,kudos,title,keywords,amount_keywords,romanticCategory,rating,contentWarning,words,packaged,published,up_time
9519035,120,melt my frozen heart,"Antartica, Penguins, Alternate Universe - Modern Setting, Ben Franklin's nonsense, Blowjobs, Fluff, Past Infidelity, Enemies to Lovers, Global Warming, Alternate Universe - College/University",10,M/M,Not Rated,Creator Chose Not To Use Archive Warnings,3142,2022-01-14T12:19:00,2017-01-30,60
8549734,422,Taking the First Step,"First Time, Topping from the Bottom, Consensual, Alternate Universe - College/University, Consensual Sex, Riding, Blow Jobs, Top Castiel, Alpha Castiel/Omega Dean Winchester, Omega Dean, Multiple Orgasms, Alpha Castiel, Angst with a Happy Ending, Alpha/Beta/Omega Dynamics, Friends to Lovers, Roommates, Feelings, Making Love, Porn with Feelings, Bottom Dean, Romantic Fluff, Breaking Stereotpyes, Co-Written, Heat Sex, Mating Cycles/In Heat",25,M/M,Explicit,No Archive Warnings Apply,7758,2022-01-12T21:00:42,2016-11-14,62
41282532,23,Constructive Criticism,"Dubious Consent, Established Relationship, Trans Castiel (Supernatural), Anal Sex, Omega Castiel/Alpha Dean Winchester, Masturbation, Alternate Universe - Modern Setting, Implied/Referenced Domestic Violence, Alpha/Beta/Omega Dynamics, Unsafe Sex, Alcohol, Friends to Lovers, Alternate Universe - Canon Divergence, Minor Character Death, Marijuana, Fuck Or Die, Rimming",17,M/M,Explicit,Rape/Non-Con,8943,2022-09-24T17:50:42,2022-08-26,1
8302891,77,Être Aimé,"Angst, Knotting, Alternate Universe - Cruel Intentions, Top Harry, Omega Louis, Mpreg, Alternate Universe - High School, Alpha/Beta/Omega Dynamics, poor!louis, Smut, Bottom Louis, Fluff, Pregnant Louis, Enemies to Lovers, Alpha Harry, Mating Cycles/In Heat",16,M/M,Not Rated,Creator Chose Not To Use Archive Warnings,2618,2022-08-23T23:20:05,2016-10-16,70
41270478,60,You claimed my heart,"Omega Kim Taehyung | V, Spelling Jeon Jungkook as Jeon Jeongguk, based on a mills and boons novel, Jeon Jungkook & Min Yoongi | Suga are Cousins, Jeon Jungkook is Older Than Kim Taehyung | V, Hurt/Comfort, Smut, Jeon Jungkook is Bad at Feelings, Alpha Jeon Jungkook, Cliche, Arranged Marriage, Virgin Kim Taehyung | V, Pack Dynamics, Jeon Jungkook Being an Asshole, Alpha Min Yoongi | Suga, Alpha/Beta/Omega Dynamics, CEO Jeon Jungkook, Fluff, Enemies to Lovers, queering up het content, Loss of Virginity, Kim Taehyung | V Needs a Hug",22,M/M,Explicit,No Archive Warnings Apply,1359,2022-09-24T01:48:57,2022-08-25,1
40936809,26,The Moon Knows What We Don't,"Fingering, Louis and Harry do butt stuff, Knotting, ass eating, Strangers to Lovers, Love, Smut, Bottom Zayn Malik, Spanking, Public Humiliation, lip biting, Boyfriends, Choking, Kissing, Rough Sex, Scratching, Bottom Louis Tomlinson, Bonding, Slapping, Breeding Kink, dick sucking, Dancing, Top Harry Styles, Top Liam Payne, Hard Fucking, Public Display of Affection, Biting, Beta Niall Horan, Eventual Smut, Masturbation, Hair Pulling, slight angst not to much though, Affection, Alpha/Beta/Omega Dynamics, cumming inside, courting, Fluff and Smut, Territorial Harry, cum, Friends to Lovers, Alpha Liam Payne, Face-Fucking, No mpreg, more and more useless tags, Submissive Louis, hand holding, Love Bites, neck kisses, Happy Ending, Omega Louis Tomlinson, Alpha Harry Styles, Dominant Harry, BoyxBoy, Omega Zayn Malik",54,F/M,Not Rated,Creator Chose Not To Use Archive Warnings,2965,2022-09-22T21:54:54,2022-08-10,1
40728414,113,Vestalis Maxima,"Alternate Universe - Ancient Rome, Jealous Steve Rogers, Virginity, Intergluteal Sex, Top Bucky Barnes, Alternate Universe - Historical, Links of research at the end, Mutual Pining, Plot What Plot/Porn Without Plot, Vestal Steve, Protective Bucky Barnes, Alpha/Beta/Omega Dynamics, But then the plot happened anyway, Virginity Kink, Bottom Steve Rogers, Alpha Bucky Barnes, Gladiator Bucky, Friends to Lovers, Roman baths, mentions of period-typical slavery, Roman deities, Omega Verse, Porn with Feelings, Or at least it's what I had planned, Omega Steve Rogers",25,M/M,Explicit,No Archive Warnings Apply,7502,2022-09-25T14:33:18,2022-08-01,1
40676892,2,sweet like candy,"everyone is pretty, jungkook cracks lame chemistry puns, Lesbian Character, the rainbow flag should be replaced by their face, Park Jimin is Whipped (BTS), Chemistry Student Park Jimin (BTS), Disabled Character, Deaf Character, socially conscious as balls, Business Student Jeon Jungkook, Jeon Jungkook is Whipped, Alpha Jeon Jungkook, LGBTQ Character, only jimin thinks they are enemies, Asexual Character, thunders gettin louder, Bisexual Male Character, Dogs, Mpreg, we did that too, do u get deja vu?, she thinks its special, Candy, they are so whipped it would even make MD go shy, pretty people, Awkward Flirting, Cute Jeon Jungkook, Awkwardness, Alpha/Beta/Omega Dynamics, a dog with separation anxiety, Bisexual Female Character, But its one sided - Freeform, Alpha Park Jimin (BTS), Non-Traditional Alpha/Beta/Omega Dynamics, Enemies to Lovers, Medical Student Kim Taehyung | V, Park Jimin is a Mess (BTS), park jimin has been struck by jeon jungkooks electric love, LGBTQ Themes, also the girls here??? they are so gay, Gay, Deaf Park Jimin (BTS), u get deja vu, Anxiety Disorder, Made For Each Other, he's sweet like candy, whipped for eachother, you make my heartbeat like the rain",48,F/F,Mature,Graphic Depictions Of Violence,225,2022-09-22T10:30:38,2022-07-30,2
40585341,293,"Cut me up, kiss me harder","Frat Boy Harry Styles, Jealous Harry, Love/Hate, kind of, Alternate Universe - College/University, Communication, Brat Louis Tomlinson, Getting Together, Drinking Games, Hate to Love, Misunderstandings, Miscommunication, Alpha/Beta/Omega Dynamics, they bicker and fight till they don't, OT5 Friendship (One Direction), Enemies to Lovers, First Kiss, But also, Sexual Tension, just lots of tension really, Omega Verse, Scenting, Spin the Bottle, Omega Louis Tomlinson, Alpha Harry Styles, Bickering",26,M/M,Mature,No Archive Warnings Apply,9431,2022-09-26T03:02:53,2022-07-26,2
40385775,463,Can We Start Believing,"Boys In Love, Scenting, Nesting, Masturbation, Idiots in Love, Alpha/Beta/Omega Dynamics, Friends to Lovers, Mutual Pining, Pining, Omega Harry Styles, Alpha Louis Tomlinson",11,M/M,Explicit,Creator Chose Not To Use Archive Warnings,8186,2022-09-23T14:39:32,2022-07-18,2
40343172,277,He Loves Me (He Loves Me Not),"Omega Kim Taehyung | V, Park Jimin is Whipped (BTS), Hurt/Comfort, Jeon Jungkook is Whipped, Canon Compliant, Alpha/Omega, Alpha Kim Namjoon | RM, Fluff and Angst, Jeon Jungkook is a Mess, Bottom Jeon Jungkook, Getting Together, Pack Dynamics, Alpha Min Yoongi | Suga, Angst with a Happy Ending, Alpha/Beta/Omega Dynamics, Alpha Park Jimin (BTS), Friends to Lovers, Beta Kim Seokjin | Jin, I Wrote This Instead of Sleeping, Omega Verse, Happy Ending, Park Jimin is Good At Feelings (BTS), Omega Jeon Jungkook, Top Park Jimin (BTS), Idols, Beta Jung Hoseok | J-Hope",26,M/M,Not Rated,No Archive Warnings Apply,3145,2022-09-25T22:59:10,2022-07-16,2
40571724,32,Park Jimin Hates Everyone!,"Public Nudity, Park Jimin Has a Vagina (BTS), Pack Politics, Knotting, Park Jimin is a Tease (BTS), Strangers to Lovers, Humiliation, Topping from the Bottom, Pack Alpha Jeon Jungkook, Wolf Pack, Alpha Jeon Jungkook, Public Humiliation, Boypussy Park Jimin (BTS), BAMF Park Jimin (BTS), Oral Fixation, They're Wolves, Consensual Sex, Rough Sex, cause the pack heiarchy established through sexual domination beware!, Rough Oral Sex, Sub Jeon Jungkook, Cock Worship, Name-Calling, Minor Character Death, Alpha Kim Seokjin | Jin, Pack Dynamics, Dubious Consent, Semi-Public Sex, Top Jeon Jungkook, Cannibalism, Alpha Min Yoongi | Suga, Pack Orgies, Alpha/Beta/Omega Dynamics, Alternate Universe - Magic, Non-Traditional Alpha/Beta/Omega Dynamics, Omega Kim Namjoon | RM, Enemies to Lovers, Knotting Dildos, Park Jimin is So Done (BTS), lowkey horror, mentioned but not actually done ok!!, Cock Slapping, Vampire Kim Taehyung | V, Dom Jeon Jungkook, Kim Taehyung | V & Park Jimin are Best Friends, Kinda, Beta Jung Hoseok | J-Hope, Rough Body Play",48,F/M,Explicit,Graphic Depictions Of Violence,8258,2022-09-25T08:38:37,2022-07-26,2
39496995,188,The Cat that Got the Cream,"Anal Sex, Knotting, Possessive Louis Tomlinson, Dirty Talk, lol, Oblivious Harry, filled up with cum kink, Pining, yep I’m tagging that, Lawyer Louis Tomlinson, ok, but it’s whateves, Harry isn’t treated well by his bfs, Harry likes being called a slut, obvs, a bit of it, Orgasm Delay/Denial, Omega Harry Styles, mention of Liam as said bf, Alpha Louis Tomlinson, shaming omegas, creamy pussy, no idea what to call it rn, Harry styles is a virgin, trust me on it tho, Alpha/Beta/Omega Dynamics, Model Harry Styles, Friends to Lovers, Rimming, harry likes to have his holes used by random alphas, I tried not to make it cringey tho, but only a tiny part, Daddy Kink, PHEW - Freeform, Harry can’t produce slick, Kink Discovery, I know I know I wanted gaybo too but I’m a slut for thick alpha cock so, Gang bang kink",38,M/M,Explicit,No Archive Warnings Apply,4295,2022-06-19T01:34:26,2022-06-07,0
39496896,29,What We Used To Be,"Top Steve Rogers, Anal Sex, Forced Crossdressing, Smut, Feminization, Shameless Smut, Mother-Son Relationship, Mpreg, 69 (Sex Position), Vaginal Sex, Eventual Romance, Bottom Bucky Barnes, Size Kink, Size Difference, Past Rape/Non-con, Single Parents, Eventual Smut, Forced Pregnancy, Vaginal Fingering, Alpha/Beta/Omega Dynamics, Mother-Daughter Relationship, Alpha Steve Rogers, Parent Bucky Barnes, Forced Feminization, Post Mpreg, Omega Bucky Barnes",26,M/M,Mature,Graphic Depictions Of Violence,9041,2022-06-19T01:21:34,2022-06-07,0
39474339,35,Freaky Friday Miracle,"Unrequited Love, Parental Aizawa Shouta | Eraserhead, One-Sided Attraction, Kirishima Eijirou Needs a Hug, Midoriya Izuku Needs A Hug, Omega Midoriya Izuku, Alpha Bakugou Katsuki, Angst and Romance, Pining Bakugou Katsuki, Second Chances, Teen Pregnancy, Miscommunication, Quirk Shenanigans (My Hero Academia), Eventual Smut, Angst with a Happy Ending, Alpha/Beta/Omega Dynamics, Quirk Accident (My Hero Academia), Enemies to Lovers, Midoriya Izuku-centric, Omega Verse, Secret Relationship, Bakugou Katsuki is Bad at Feelings, Idiots in Love, Alpha Kirishima Eijirou, Exes, Alpha Todoroki Shouto",26,M/M,Mature,Creator Chose Not To Use Archive Warnings,3986,2022-09-09T18:13:22,2022-06-06,3
39402738,30,Collage au,"Anal Sex, Author Is Sleep Deprived, Alpha Sero Hanta, Alternate Universe - No Powers, Past Child Abuse, Latino Sero Hanta, Omega Midoriya Izuku, Light Angst, Alpha Bakugou Katsuki, Confessions, Dorms, Alpha Shinsou Hitoshi, Omega Todoroki Shouto, Hurt Midoriya Izuku, Kaminari Denki is a Ray of Sunshine, Established Relationship, How Do I Tag, Shinsou Hitoshi is Whipped, Alpha/Beta/Omega Dynamics, Anal Fingering, Fluff and Smut, Collage, Enemies to Lovers, Oral Sex, Minor Kirishima Eijirou/Uraraka Ochako, Piercings, Scenting, Bakugou Katsuki is Bad at Feelings, Omega Kaminari Denki, Happy Ending, Mating Cycles/In Heat, Crushes, Other Additional Tags to Be Added, Friends to Enemies, Todoroki Shouto Needs a Hug",35,M/M,Not Rated,Creator Chose Not To Use Archive Warnings,7477,2022-06-19T20:36:54,2022-06-03,0
39132915,40,"Burn me, bite me","Omega Kim Taehyung | V, Knotting, violent behaviour, Past Child Abuse, Barebacking, Blood Kink, Shameless Smut, Explicit Language, Derogatory Language, Choking, Slut Shaming, Rough Sex, Oral Knotting, Drunk Sex, Alpha Kim Seokjin | Jin, Alpha Min Yoongi | Suga, Gun Kink, Alpha Jung Hoseok | J-Hope, Angst with a Happy Ending, Mating Bites, Beta Kim Namjoon | RM, Alpha/Beta/Omega Dynamics, Alcohol Abuse/Alcoholism, Non-Traditional Alpha/Beta/Omega Dynamics, Alpha Park Jimin (BTS), Enemies to Lovers, Recreational Drug Use, Other Additional Tags to Be Added, Omega Jeon Jungkook, Alternate Universe - Arranged Marriage, Mating Cycles/In Heat",31,M/M,Explicit,Creator Chose Not To Use Archive Warnings,8558,2022-09-06T02:18:43,2022-05-21,4
38854500,332,The Curious Case of Kim Taehyung,"Ass to Mouth, Anal Sex, Exhibitionism, How can one not be soft for taegi, Desperation, Public Sex, Min Yoongi | Suga Is Whipped, Ass Play, Smut, Alpha Jeon Jungkook, Alpha/Omega, This is just super fluffy smut and taegi being in love, Sassy Min Yoongi | Suga, Love Confessions, Omega Park Jimin (BTS), Horniness, Alternate Universe - College/University, Riding, Kissing, Blow Jobs, Kim Taehyung | V Has a Big Dick, Nipple Play, Awkward Sexual Situations, Lingerie, Cuddling & Snuggling, Confessions, Cock Warming, Embarrassment, Sexual Humor, Semi-Public Sex, Alpha Kim Taehyung | V, Bottom Min Yoongi | Suga, Hand Jobs, Alpha/Beta/Omega Dynamics, Top Kim Taehyung | V, Fluff and Smut, Porn With Plot, Fluff, Humor, Friends to Lovers, Sexual Tension, Oral Sex, Horny Kim Taehyung | V, Scenting, Intercrural Sex, Omega Min Yoongi | Suga, Happy Ending, Crushes, Awkward Boners, Banter, I'm just so whipped for this fic it's probably been my favorite one to write, Kim Taehyung | V-centric, No Angst",53,M/M,Explicit,No Archive Warnings Apply,8141,2022-09-16T02:49:46,2022-05-08,4
38852946,849,Seeking Warmth,"Ass to Mouth, Omega Kim Taehyung | V, First Meetings, Ass Play, University Student Jeon Jungkook, Baking, Smut, Jeon Jungkook is Whipped, Alpha Jeon Jungkook, Mates, Alpha/Omega, Jeon Jungkook & Kim Taehyung | V are Roommates, Protective Jeon Jungkook, Alternate Universe - College/University, Kissing, Light Angst, Meet-Cute, University Student Kim Taehyung | V, Confessions, This is just really cute and fluffy and happy :), Cuddling & Snuggling, Misunderstandings, Tooth-Rotting Fluff, Roommates and mates lmao, Hand Jobs, Jungkook just loves Tae a lot and Tae is a whipped fool as well, Making Out, Alpha/Beta/Omega Dynamics, Holding Hands, Fluff and Smut, Fluff, Anal Fingering, Humor, Roommates, First Kiss, Friends to Lovers, Park Jimin is So Done (BTS), Oral Sex, Tattooed Jeon Jungkook, Falling In Love, First Dates, Omega Verse, Scenting, Childhood Friends, Intercrural Sex, Happy Ending, Kid Fic, Hijinks & Shenanigans, Bottom Kim Taehyung | V, Fluff and Humor, Jeon Jungkook & Kim Taehyung | V are Best Friends, Kim Taehyung | V-centric, Soft Jeon Jungkook, Best Friends",54,M/M,Explicit,No Archive Warnings Apply,9888,2022-09-16T02:32:52,2022-05-07,4
38697954,68,Talk Alpha To Me,"Knotting, Smut, Shameless Castiel (Supernatural), Alpha Castiel (Supernatural), Alpha/Alpha, Top Castiel/Bottom Dean Winchester, Doctor Castiel, Some Plot, Domestic Bliss, Writer Dean Winchester, Sexting, Awkward Dean Winchester, Alpha Dean Winchester, First Time Bottom Dean Winchester, Castiel Loves Dean Winchester, Alternate Universe- No Supernatural, POV Dean Winchester, Masturbation, Bottom Castiel/Top Dean Winchester, Domestic, Alpha/Beta/Omega Dynamics, Secret Crush, Fluff and Smut, Fluff, Non-Traditional Alpha/Beta/Omega Dynamics, Friends to Lovers, Roommates, Knotting Dildos, Oral Sex, Sexual Tension, Omega Verse, Domestic Fluff, Happy Ending, Dean Winchester Realizes Feelings For Castiel, Dean Winchester Has a Sexuality Crisis, Flirting, Fluff and Humor",37,M/M,Explicit,No Archive Warnings Apply,5784,2022-09-06T17:03:08,2022-05-01,4
38833623,160,Against The Grain,"Human Dean Winchester, Knotting, Smoking, Forbidden Love, its frowned upon for human/shifter relationships, Smut, Emotional Sex, Shifter Castiel, Criminal Activities, Rut Sex, Barebacking, Alpha Castiel (Supernatural), Explicit Language, Gang War, Explicit Sexual Content, Art in chapter, Panther Castiel, Protective Dean Winchester, Possessive Castiel (Supernatural), Hair-pulling, Gangs, Submissive Dean Winchester, Bad Parent John Winchester, John Winchester's A+ Parenting, Alpha/Beta/Omega Dynamics, Porn With Plot, lots of swearing, Violence, Enemies to Lovers, Rimming, Cas has cat eyes, Secret Relationship, Interspecies Sex, Alpha Kink, Crying During Sex, Kinda",36,M/M,Explicit,Graphic Depictions Of Violence,5941,2022-06-20T07:01:08,2022-05-06,1
38409151,17,Tasteless Medicine,"Vigilante Midoriya Izuku, Dead Midoriya Inko, Omega/Omega, Omega Midoriya Izuku, Slow Burn, Original Character(s), Eventual Romance, Apocalypse, allah im sorry, My First Fanfic, Angst, Eventual Smut, characters will age up, Alpha/Beta/Omega Dynamics, Non-Traditional Alpha/Beta/Omega Dynamics, Omega Bakugou Katsuki, Quirkless Midoriya Izuku, Tags May Change, Pocket Dimensions - Freeform, the original characters are villains",20,Multi,Explicit,Graphic Depictions Of Violence,4447,2022-06-16T12:45:43,2022-04-15,2
38362561,28,The Peach Blossom Of Your Heart,"Alpha Tony Stark, Historical Inaccuracy, Historical Dress, Slow Burn, Alternate Universe - Historical, Mail Order Brides, Alpha/Beta/Omega Dynamics, Romance, Alternate History, Eventual Romance, Slow Romance, Omega Steve Rogers",12,M/M,Teen And Up Audiences,Creator Chose Not To Use Archive Warnings,3986,2022-09-08T15:21:53,2022-04-13,5
37505626,1893,Entrust Yourself To Me,"Top Jeon Jungkook, Knotting, Bottom Park Jimin (BTS), Rut, Marathon Sex, Alpha/Beta/Omega Dynamics, Friends to Lovers, Self-Lubrication, Flirting, Trapped In Elevator, Alpha Jeon Jungkook, Barebacking, Getting Together, Elevator Sex, Omega Park Jimin (BTS), Alternate Universe - Neighbors, Mating Cycles/In Heat",17,M/M,Explicit,No Archive Warnings Apply,9411,2022-06-15T00:17:56,2022-03-09,3
37417672,113,Right Under Your Nose,"POV First Person, Pet Names, Pack Cuddles, First Meetings, Clumsiness, Alpha/Beta/Omega Dynamics, Scent Marking, Strangers to Lovers, Meet-Ugly, Fluff, Cussing, Plus-Size Reader, Friends to Lovers, Awkwardness, Mating Cycles/In Heat",15,F/M,Mature,No Archive Warnings Apply,8060,2022-03-07T01:16:52,2022-02-28,1
37538551,12,Two worlds,"Eventual Romance, Eventual Smut, fushigi yuugi au, Alpha/Beta/Omega Dynamics",4,M/M,Explicit,Creator Chose Not To Use Archive Warnings,7580,2022-09-09T23:55:24,2022-03-05,6
37515784,2,Drawings and Photographs,"Painter Jeon Jungkook, Cute Park Jimin (BTS), Kim Taehyung | V & Park Jimin are Best Friends, Alpha/Beta/Omega Dynamics, Fluff, Alpha Jeon Jungkook, Eventual Romance, Photographer Jeon Jungkook, Omega Park Jimin (BTS), Model Park Jimin (BTS)",10,M/M,Explicit,Creator Chose Not To Use Archive Warnings,1234,2022-09-09T17:52:13,2022-03-04,6
37515751,4,Drawings and Photographs,"Painter Jeon Jungkook, Cute Park Jimin (BTS), Kim Taehyung | V & Park Jimin are Best Friends, Alpha/Beta/Omega Dynamics, Fluff, Alpha Jeon Jungkook, Eventual Romance, Photographer Jeon Jungkook, Omega Park Jimin (BTS), Model Park Jimin (BTS)",10,M/M,Explicit,Creator Chose Not To Use Archive Warnings,1235,2022-09-09T17:51:31,2022-03-04,6
36878407,27,roke na ruke,"Alpha Kim Taehyung | V, Kim Taehyung | V is Whipped, Childhood Friends, Eventual Smut, Hurt/Comfort, Angst with a Happy Ending, Alpha/Beta/Omega Dynamics, Friends to Lovers, it's sad but it gets better",9,M/M,Mature,Creator Chose Not To Use Archive Warnings,3174,2022-03-05T01:27:34,2022-02-04,1
36696646,3,(even if I try to hide it) it can't be erased,"Friends With Benefits Jeon Jungkook/Kim Taehyung | V, Alpha Jeon Jungkook, Panic Attacks, Omega Park Jimin (BTS), Suicidal Thoughts, Omega Kim Seokjin | Jin, Mildly Dubious Consent, References to Depression, Kim Taehyung | V/Park Hyunsik - Freeform, Mental Health Issues, Alpha Jung Hoseok | J-Hope, Alpha/Beta/Omega Dynamics, Non-Traditional Alpha/Beta/Omega Dynamics, Omega Kim Namjoon | RM, Friends to Lovers, Kim Taehyung | V-centric, Beta Kim Taehyung | V, Recreational Drug Use, Trans Park Jimin (BTS), i tagged this bc they are intoxicated but they are technically consenting, Kim Taehyung | V & Park Jimin are Best Friends, but they are oblivious idiots, Kim Taehyung | V Needs a Hug, Beta Min Yoongi | Suga",24,Gen,Mature,Creator Chose Not To Use Archive Warnings,5132,2022-03-04T16:15:22,2022-01-27,2
36600349,44,For You And For Me,"We got both traditional and non traditional, Sweet, Love, Alternate Universe - Royalty, Pining, Love Confessions, Requited Unrequited Love, Explicit Sexual Content, Rough Sex, BAMF Jungkook, Bottom Jeon Jungkook, King Park Jimin (BTS), Sexual Harassment, Military General Jeon Jungkook, Jeon Jungkook & Park Jimin are Childhood Friends, Alpha/Beta/Omega Dynamics, Fluff, Non-Traditional Alpha/Beta/Omega Dynamics, Alpha Park Jimin (BTS), Friends to Lovers, Soft sex, Rape/Non-con Elements, Sexual Assault, Making Love, Omega Jeon Jungkook, Top Park Jimin (BTS)",26,F/M,Mature,Creator Chose Not To Use Archive Warnings,2686,2022-02-17T12:03:40,2022-01-23,1
36487378,109,with love on the line,"Knotting, Smut, Pining, Explicit Sexual Content, Polyamory Negotiations, Cuddling & Snuggling, Polyamory, Omega Harry Styles, Alpha Louis Tomlinson, Angst, Mating Bond, Established Relationship, Alpha/Beta/Omega Dynamics, Fluff, Threesome - M/M/M, Friends to Lovers, American AU, Beta Nick Grimshaw, Insecure Nick, Scenting, Nesting, Heats, Mating Cycles/In Heat",23,M/M,Explicit,No Archive Warnings Apply,7073,2022-06-19T22:31:17,2022-02-02,4
36319654,6,A run with wolves,"Underage Sex, Consensual Underage Sex, Strangers to Lovers, Full Shift Werewolves, Underage Drug Use, Enemies to Friends to Lovers, Alternate Universe - College/University, Full Moon, Alternate Universe, Lovers to Friends, Underage Drinking, Enemies, Alpha/Beta/Omega Dynamics, Underage Smoking, Non-Traditional Alpha/Beta/Omega Dynamics, Alternate Universe - Fantasy, Friends to Lovers, Fantasy, Drug Use, Recreational Drug Use, Childhood Friends, Alternate Universe - High School, Enemies to Friends, Werewolves, Alternate Universe - Childhood Friends",25,M/M,Mature,Graphic Depictions Of Violence,3227,2022-09-08T06:46:02,2022-01-10,8
35872456,22,Have the leaves ever faulted you?,"Slow Build, Childhood Memories, Childhood Friends, Implied Mpreg, Arranged Marriage, Minor Kirishima Eijirou/Todoroki Shouto, Alpha/Beta/Omega Dynamics, Childhood Trauma, Alternate Universe - Fantasy, First Kiss, POV Alternating, Eventual Romance, Major Character Injury",13,M/M,Teen And Up Audiences,No Archive Warnings Apply,7878,2022-09-10T05:57:03,2021-12-22,9
35450587,94,I Can Never Say No,"Omega Kim Taehyung | V, not btwn jikook tho, Park Jimin is Whipped (BTS), Dirty Talk, Canon Compliant, Jeon Jungkook is Bad at Feelings, Alpha Jeon Jungkook, Jeon Jungkook is a Little Shit, Jealousy, Cute Park Jimin (BTS), Omega Park Jimin (BTS), Shameless Smut, Alpha Kim Namjoon | RM, Angst and Fluff and Smut, Bottom Park Jimin (BTS), but its hot you like it, jimin does cheat, Omega Kim Seokjin | Jin, Misunderstandings, Top Jeon Jungkook, Not Beta Read, Alpha Min Yoongi | Suga, Implied Mpreg, Producer Woo Do Hwan, Mating Bites, Alpha/Beta/Omega Dynamics, Friends to Lovers, Scenting, read and youll get it, Cheating, Hyung Kink, kind of?, Dry Humping, Kim Taehyung | V & Park Jimin are Best Friends, Possessive Behavior, Beta Jung Hoseok | J-Hope",36,M/M,Mature,No Archive Warnings Apply,9117,2022-09-06T05:30:55,2021-12-01,9
35450026,123,Young Pup,"Virgin Louis Tomlinson, Knotting, Virgin Harry Styles, First Time, Palace or kingdom, Older Louis Tomlinson, Harry is 19, Alpha/Beta/Omega Dynamics, Omega Louis Tomlinson, Alpha Harry Styles, Friends to Lovers, Alternate Universe - Arranged Marriage, louis is 21",13,M/M,Explicit,Creator Chose Not To Use Archive Warnings,5090,2022-02-19T04:16:38,2021-12-01,2
35474089,59,Diminie (Don't Leave Me),"Police Officer Min Yoongi | Suga, Doctor Kim Seokjin | Jin, Slow Burn, Kidnapping, Underage Rape/Non-con, Cat Hybrid Park Jimin (BTS), Eventual Romance, Past Rape/Non-con, Past Sexual Abuse, Eventual Smut, Police Officer Jung Hoseok | J-Hope, Alpha/Beta/Omega Dynamics, Police Officer Kim Namjoon | RM, Artist Kim Taehyung | V, Rape/Non-con Elements, Police Officer Jeon Jungkook, Sad with a Happy Ending, Post-Traumatic Stress Disorder - PTSD, Hurt Park Jimin (BTS), Human Trafficking",20,M/M,Explicit,Graphic Depictions Of Violence,2738,2022-09-06T11:01:53,2021-12-02,9
35191639,58,Howling For You,"Wolf Hybrid Kim Taehyung | V, Singer Park Jimin (BTS), Rapper Kim Namjoon | RM, Singer Jeon Jungkook, Light Angst, still unsure of side ships, Human Jeon Jungkook, Alpha/Beta/Omega Dynamics, Wolf Hybrid Kim Seokjin | Jin, Hybrids, Humor, Friends to Lovers, Tattooed Jeon Jungkook, mentions of mental health, Rapper Min Yoongi | Suga, Jeon Jungkook & Park Jimin are Best Friends, Childhood Friends, Genderfluid Park Jimin (BTS), Domestic Fluff, Happy Ending, Wolf Hybrid Jung Hoseok | J-Hope, Other Additional Tags to Be Added",22,M/M,Not Rated,No Archive Warnings Apply,2081,2022-09-08T19:08:25,2021-11-23,10
34981987,68,Love Bite,"Mating Bond, Top Jeon Jungkook, Light Angst, Bottom Park Jimin (BTS), Park Jimin is Whipped (BTS), Mating Bites, Jeon Jungkook is Whipped, both somewhat bad at feelings, Accidental Bonding, Smut, Alpha/Beta/Omega Dynamics, Other Additional Tags to Be Added, Fluff, Alpha Jeon Jungkook, Friends to Lovers, Omega Park Jimin (BTS)",16,M/M,Mature,No Archive Warnings Apply,3254,2022-09-06T14:19:42,2021-11-07,10
35197639,284,Sleeping with the Enemy,"Knotting, Possessive Kim Taehyung | V, like so much sexual tension, Fake/Pretend Relationship, Alpha Kim Namjoon | RM, Explicit Sexual Content, Light Angst, Arranged Marriage, Omega Jeon Jungkook, Alpha Kim Seokjin | Jin, Misunderstandings, Hate to Love, Alpha Kim Taehyung | V, Multiple Orgasms, Alpha Jung Hoseok | J-Hope, Alpha/Beta/Omega Dynamics, Kitchen Sex, Alpha Park Jimin (BTS), Porn With Plot, Enemies to Lovers, Sexual Tension, Idiots in Love, Domestic Fluff, Sharing a Bed, Omega Min Yoongi | Suga, Model Jeon Jungkook, Happy Ending, Slice of Life, CEO Kim Taehyung | V, Marathon Sex, Mating Cycles/In Heat",31,M/M,Explicit,Creator Chose Not To Use Archive Warnings,3412,2022-09-08T20:52:00,2021-11-18,10
34695721,153,love me like that,"heat care, Possessive Kim Taehyung | V, Jealous Jeon Jungkook, Jeon Jungkook is a Little Shit, Alpha/Omega, Love Confessions, Alternate Universe - College/University, Light Angst, Kim Taehyung | V is Whipped, Cuddling & Snuggling, Mutual Pining, Tooth-Rotting Fluff, Alpha Kim Taehyung | V, Jeon Jungkook Wears a Skirt, Side yoonminseok & namjin, Alpha/Beta/Omega Dynamics, Friends to Lovers, Scenting, Nesting, Childhood Friends, Mild Hurt/Comfort, Domestic Fluff, taekook are unware that they are basically a married couple, Jeon Jungkook & Kim Taehyung | V are Best Friends, Omega Jeon Jungkook, Romantic Friendship, Mating Cycles/In Heat",27,M/M,Teen And Up Audiences,Creator Chose Not To Use Archive Warnings,6808,2022-02-14T17:55:54,2022-01-06,1
